SCORE,OpenCriticURL,SaleEnds,SaleStarted,LowestPrice,MainStory,MainExtra,Completionist,PlusPrice,PlusDiscount,PlusPercentOff,Publisher,ReleaseDate,genre,PercentOff,Title,OriginalTitle,Slug,id,Image,IsPS4,IsPS5,Popularity,CampaignName,CampaignCategoryId,Region,url,platform,ESRBRating,MexPrice,idPrice,idSalePrice,inPrice,inSalePrice,sgPrice,sgSalePrice,trPrice,trSalePrice,usPrice,usSalePrice,hkPrice,hkSalePrice
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Music/Rhythm,50%,Beauty Clicker 2,Beauty Clicker 2,beauty-clicker-2-ps4,EP4476-CUSA57642_00-0334471285017482,https://image.api.playstation.com/vulcan/ap/rnd/202511/1412/14bf988739e3ddedbf87a8cb94a99992c1bf6c969a449c72.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/EP4476-CUSA57642_00-0334471285017482,Playstation,TRD,null,,,124,62,,,6400,3200,1.49,0.74,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Music/Rhythm,50%,Beauty Clicker,Beauty Clicker,beauty-clicker-ps5,EP4476-PPSA32655_00-0129120319421869,https://image.api.playstation.com/vulcan/ap/rnd/202509/2408/2c8aee886864ea5d9a9bf19b4177c8dc3abcf0715041e991.png?w=200,0,1,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/EP4476-PPSA32655_00-0129120319421869,Playstation,TRD,null,,,124,62,,,6400,3200,1.49,0.74,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Music/Rhythm,50%,Beauty Clicker,Beauty Clicker,beauty-clicker-ps4,UP2136-CUSA56422_00-0018260712809246,https://image.api.playstation.com/vulcan/ap/rnd/202509/2408/2c8aee886864ea5d9a9bf19b4177c8dc3abcf0715041e991.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/UP2136-CUSA56422_00-0018260712809246,Playstation,TRD,null,,,124,62,,,6400,3200,1.49,0.74,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Music/Rhythm,50%,Hatsune Miku VR,Hatsune Miku VR,hatsune-miku-vr-ps4,EP1052-CUSA17093_00-MIKUVREU00000000,https://image.api.playstation.com/vulcan/img/rnd/202109/2709/8ZIcW75oyi8GMZfSgith2cN3.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-in,https://store.playstation.com/en-in/product/EP1052-CUSA17093_00-MIKUVREU00000000,Playstation,TRD,null,,,2081,1040,,,1.07900,53950,24.99,12.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Strategy, Brain Training",50%,Heritage of Eternal Splitting with Avatar Bundle,Heritage of Eternal Splitting with Avatar Bundle,heritage-of-eternal-splitting-with-avatar-bundle-ps5,EP5823-PPSA21967_00-0179939256367556,https://image.api.playstation.com/vulcan/ap/rnd/202404/1715/a2fd4c00e161643374121c4c52622c88d4edade490848ac9.png?w=200,0,1,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-PPSA21967_00-0179939256367556,Playstation,TRD,null,,,415,207,,,21500,10750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Strategy, Brain Training",50%,Heritage of Eternal Splitting with Avatar Bundle,Heritage of Eternal Splitting with Avatar Bundle,heritage-of-eternal-splitting-with-avatar-bundle-ps4,EP5823-CUSA47984_00-0461296927922064,https://image.api.playstation.com/vulcan/ap/rnd/202404/1715/a2fd4c00e161643374121c4c52622c88d4edade490848ac9.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA47984_00-0461296927922064,Playstation,TRD,null,,,415,207,,,21500,10750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Arcade, Casual",50%,Hypertension Avatar Pack,Hypertension Avatar Pack,hypertension-avatar-pack-ps4,EP5823-CUSA44055_00-HYPERAVATARSPACK,https://image.api.playstation.com/vulcan/ap/rnd/202307/1110/4d64b2981ea93fff7b40807a4d8a1a506ed90e5acf850de3.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA44055_00-HYPERAVATARSPACK,Playstation,TRD,null,,,207,103,,,8700,4350,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure, Role Playing Games",43%,Bit Dungeon Plus Bundle Game + Theme,Bit Dungeon Plus Bundle Game + Theme,bit-dungeon-plus-bundle-game-+-theme-ps4,EP3540-CUSA07984_00-BITDNGNPLSBUNDLE,https://image.api.playstation.com/cdn/JP1134/CUSA08587_00/SOq0AKd6HDyUGU3MIRAJ5a0zNhlv3LFx.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP3540-CUSA07984_00-BITDNGNPLSBUNDLE,Playstation,TRD,null,,,582,331,,,30000,17100,6.99,3.98,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure, Arcade",58%,Ghoulboy  Bundle Game + Theme,Ghoulboy  Bundle Game + Theme,ghoulboy-bundle-game-+-theme-ps4,EP3540-CUSA16224_00-GHOULBOYBUNDLEEW,https://image.api.playstation.com/gs2-sec/acpkgo/prod/CUSA14314_00/1/i_c893ef3b803561515cdcfd6d8b41ce60f7d6030b7c9ba05d2020cf5968b3c5c9/i/icon0.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP3540-CUSA16224_00-GHOULBOYBUNDLEEW,Playstation,TRD,null,,,665,279,,,34300,14406,7.99,3.35,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Arcade",58%,Ice Cream Surfer Bundle Game + Theme,Ice Cream Surfer Bundle Game + Theme,ice-cream-surfer-bundle-game-+-theme-ps4,EP3540-CUSA11843_00-ICSURFERBUNDLEEU,https://image.api.playstation.com/cdn/EP3540/CUSA11843_00/c8mPwDgiaHwKxiprO35SuKHWVYGuCzkV.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP3540-CUSA11843_00-ICSURFERBUNDLEEU,Playstation,TRD,null,,,665,279,,,34300,14406,7.99,3.35,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Arcade",66%,A Hole New World Bundle Game + Theme,A Hole New World Bundle Game + Theme,a-hole-new-world-bundle-game-+-theme-ps4,EP3540-CUSA08163_00-AHNWBUNDLEEUGAME,https://image.api.playstation.com/vulcan/img/cfn/11307V-uZeJdiqZi4yjZTXpmkZ3hCvNEAf6EHIB_PI-wBXi8SPw908IfnFw1vYNMlZSMvQ3xHocEMBGTfzDHTYzSeP44hXO9.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP3540-CUSA08163_00-AHNWBUNDLEEUGAME,Playstation,TRD,null,,,832,282,,,42900,14586,9.99,3.39,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Adventure, Puzzle",66%,Path to Mnemosyne Bundle Game + Theme,Path to Mnemosyne Bundle Game + Theme,path-to-mnemosyne-bundle-game-+-theme-ps4,EP3540-CUSA12374_00-MNEMOSYNEBUNDLEU,https://image.api.playstation.com/cdn/UP3686/CUSA12363_00/k5UuUCBXQC3FPBZ6e2EkjheqtKp9t7yZ.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP3540-CUSA12374_00-MNEMOSYNEBUNDLEU,Playstation,TRD,null,,,832,282,,,42900,14586,9.99,3.39,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Arcade, Brain Training, Music/Rhythm",50%,Santa's Speedy Quest Avatar Bundle,Santa's Speedy Quest Avatar Bundle,santas-speedy-quest-avatar-bundle-ps4-ps5,EP5823-CUSA46843_00-0092564928909009,https://image.api.playstation.com/vulcan/ap/rnd/202401/2215/a637ea72be99cd61659528c83c24a65b950e6bfb3dc95644.png?w=200,1,1,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA46843_00-0092564928909009,Playstation,TRD,null,,,415,207,,,17500,8750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Arcade, Strategy, Brain Training",50%,Skull Dash: Ghost Master Horror Avatar Bundle,Skull Dash: Ghost Master Horror Avatar Bundle,skull-dash-ghost-master-horror-avatar-bundle-ps4,EP5823-CUSA45838_00-AVATARBUNDLEERIK,https://image.api.playstation.com/vulcan/ap/rnd/202310/1115/dd19584c8304a1c50354a921b3723730ffa8cc286230bb9e.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA45838_00-AVATARBUNDLEERIK,Playstation,TRD,null,,,415,207,,,17500,8750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Arcade,67%,Super Skelemania Bundle Game + Theme,Super Skelemania Bundle Game + Theme,super-skelemania-bundle-game-+-theme-ps4,EP3540-CUSA15049_00-SUPERSKEBUNDLEEU,https://image.api.playstation.com/vulcan/ap/rnd/202012/1607/izt3dlZRtolcLFRCvVOcUj5J.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP3540-CUSA15049_00-SUPERSKEBUNDLEEU,Playstation,TRD,null,,,415,136,,,21500,7095,4.99,1.64,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Arcade,50%,Snow Madness Avatar Pack,Snow Madness Avatar Pack,snow-madness-avatar-pack-ps4,EP5823-CUSA42303_00-EGAVATARMADNESS1,https://image.api.playstation.com/vulcan/ap/rnd/202304/1014/40f6e8174f0737240a9cd87def5b3dde688a60584e83595d.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA42303_00-EGAVATARMADNESS1,Playstation,TRD,null,,,832,416,,,34900,17450,9.99,4.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Arcade, Casual",40%,Halloween Candy Break 2 - Avatar Full Game Bundle,Halloween Candy Break 2 - Avatar Full Game Bundle,halloween-candy-break-2-avatar-full-game-bundle-ps4,EP4312-CUSA30600_00-3355347337904368,https://image.api.playstation.com/vulcan/ap/rnd/202109/2101/OxG7fm7uTDCzBzrIhzDEQaX6.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP4312-CUSA30600_00-3355347337904368,Playstation,TRD,null,,,665,399,,,27900,16740,,,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Arcade, Casual",40%,Horror Break Head to Head - Avatar Full Game Bundle,Horror Break Head to Head - Avatar Full Game Bundle,horror-break-head-to-head-avatar-full-game-bundle-ps4,EP4312-CUSA29661_00-8908250295418911,https://image.api.playstation.com/vulcan/ap/rnd/202108/1301/lwLZyMYX3HD22DJbf1OUDovk.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP4312-CUSA29661_00-8908250295418911,Playstation,TRD,null,,,665,399,,,27900,16740,6.99,4.19,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Role Playing Games, Horror",50%,Fear of BIOSEC Avatar Bundle,Fear of BIOSEC Avatar Bundle,fear-of-biosec-avatar-bundle-ps4,EP5823-CUSA52080_00-0612656622937835,https://image.api.playstation.com/vulcan/ap/rnd/202502/0711/d1bf17023a6ef80049f5e96762f05381d2a52a850adb5ca8.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA52080_00-0612656622937835,Playstation,TRD,null,,,499,249,,,25700,12850,5.99,2.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Puzzle, Family, Brain Training",50%,Mother's Day Journey with Transparent Anime Avatar,Mother's Day Journey with Transparent Anime Avatar,mothers-day-journey-with-transparent-anime-avatar-ps4,EP5823-CUSA49136_00-0889843402925403,https://image.api.playstation.com/vulcan/ap/rnd/202406/2613/38c8f43164154573fbf4c74f2bd5b516660e89e9218257de.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA49136_00-0889843402925403,Playstation,TRD,null,,,415,207,,,17500,8750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Puzzle, Sport",50%,Football 2024 Journey with Transparent Anime Avatar,Football 2024 Journey with Transparent Anime Avatar,football-2024-journey-with-transparent-anime-avatar-ps4,EP5823-CUSA49306_00-0636880817541061,https://image.api.playstation.com/vulcan/ap/rnd/202406/0816/e8b13e2c2fa3ebf24e7ed85169a68f89b4221e68409298db.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA49306_00-0636880817541061,Playstation,TRD,null,,,415,207,,,21500,10750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Puzzle, Family, Brain Training",50%,Father's Day Journey with Transparent Anime Avatar,Father's Day Journey with Transparent Anime Avatar,fathers-day-journey-with-transparent-anime-avatar-ps4,EP5823-CUSA49190_00-0614647254397410,https://image.api.playstation.com/vulcan/ap/rnd/202405/2311/d43bf8510d8341e3497a2466b5a3712119176691c411c6df.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA49190_00-0614647254397410,Playstation,TRD,null,,,415,207,,,21500,10750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Puzzle,50%,Easter Journey Avatar Bundle with Barcode,Easter Journey Avatar Bundle with Barcode,easter-journey-avatar-bundle-with-barcode-ps4,EP5823-CUSA48397_00-AVATARBUNDLEERIK,https://image.api.playstation.com/vulcan/ap/rnd/202403/2614/948d43fde8b6138f76ce6f055a8cc445204b7975c85fe182.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA48397_00-AVATARBUNDLEERIK,Playstation,TRD,null,,,415,207,,,21500,10750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Puzzle,50%,Easter Journey Avatar Bundle with Barcode,Easter Journey Avatar Bundle with Barcode,easter-journey-avatar-bundle-with-barcode-ps5,EP5823-PPSA22468_00-AVATARBUNDLEERIK,https://image.api.playstation.com/vulcan/ap/rnd/202403/2614/948d43fde8b6138f76ce6f055a8cc445204b7975c85fe182.png?w=200,0,1,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-PPSA22468_00-AVATARBUNDLEERIK,Playstation,TRD,null,,,415,207,,,21500,10750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Puzzle,50%,Jigsaw Tetra Avatar Bundle,Jigsaw Tetra Avatar Bundle,jigsaw-tetra-avatar-bundle-ps5,EP5823-PPSA21031_00-0917600324314614,https://image.api.playstation.com/vulcan/ap/rnd/202402/1914/6f8ca8820ce13925fcd03041bd9fc3f9175d50e99098a010.png?w=200,0,1,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-PPSA21031_00-0917600324314614,Playstation,TRD,null,,,207,103,,,8700,4350,2.49,1.24,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Puzzle,50%,Jigsaw Tetra Avatar Bundle,Jigsaw Tetra Avatar Bundle,jigsaw-tetra-avatar-bundle-ps4,EP5823-CUSA47104_00-0915595077084042,https://image.api.playstation.com/vulcan/ap/rnd/202402/1914/6f8ca8820ce13925fcd03041bd9fc3f9175d50e99098a010.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA47104_00-0915595077084042,Playstation,TRD,null,,,207,103,,,8700,4350,2.49,1.24,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Puzzle,50%,Loop Avatar Bundle,Loop Avatar Bundle,loop-avatar-bundle-ps4,EP5823-CUSA45149_00-0354372158733811,https://image.api.playstation.com/vulcan/ap/rnd/202311/1013/c01b2c5e59af4dfeb82eb0f18118274c71f9a39d7ffe2399.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA45149_00-0354372158733811,Playstation,TRD,null,,,415,207,,,17500,8750,4.99,2.49,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Puzzle, Educational",50%,Halloween Puzzle Avatar Bundle,Halloween Puzzle Avatar Bundle,halloween-puzzle-avatar-bundle-ps4,EP5823-CUSA45991_00-0077493757846131,https://image.api.playstation.com/vulcan/ap/rnd/202310/1614/444c16375e8b65db42500f78c4523ec91894f25dd5d93508.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA45991_00-0077493757846131,Playstation,TRD,null,,,166,83,,,8500,4250,1.99,0.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Puzzle, Strategy, Brain Training",50%,Minepull Avatar Bundle,Minepull Avatar Bundle,minepull-avatar-bundle-ps4,EP5823-CUSA44361_00-0588926181917435,https://image.api.playstation.com/vulcan/ap/rnd/202308/0214/d4cad17d408bdd0f6a868c90a437b93f01e226e9ec3488ec.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA44361_00-0588926181917435,Playstation,TRD,null,,,166,83,,,6900,3450,1.99,0.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Driving/Racing,50%,Helichapter X with Transparent Anime Avatar,Helichapter X with Transparent Anime Avatar,helichapter-x-with-transparent-anime-avatar-ps4,EP5823-CUSA47135_00-0675044548494361,https://image.api.playstation.com/vulcan/ap/rnd/202402/0615/1b36f1e247f307dd237c96e9756987829e30dd0e63baaba2.png?w=200,1,0,,cat.gma.AllDeals,3f772501-f6f8-49b7-abac-874a88ca4897,en-in,https://store.playstation.com/en-in/product/EP5823-CUSA47135_00-0675044548494361,Playstation,TRD,null,,,415,207,,,21500,10750,4.99,2.49,,
,,2026-10-07T14:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Action,25%,1001 Spikes,1001 Spikes (English/Japanese Ver.),1001-spikes-ps4,JP1392-CUSA03538_00-ASIA000000000000,https://image.api.playstation.com/vulcan/img/cfn/11307ewbNUaMlPlp2zkB9WBwDHdh0DwjID1zno-0NliGI4Y469iolVpaHJYgjIo-MtIl1KDhM982V8XRzQtQdVUPzNMkynIt.png?w=200,1,0,,cat.gma.PlayStationIndies,976c3cf7-8dc9-46fb-8691-4603b98224cb,en-sg,https://store.playstation.com/en-sg/product/JP1392-CUSA03538_00-ASIA000000000000,Playstation,TRD,null,,,,,14.16,10.62,,,,,,
,,2026-10-07T14:59:00.000Z,2026-09-23,/game/68192,25,36,52,,,,,0000-00-00,Strategy,80%,Evil Genius 2: World Domination,"Evil Genius 2: World Domination PS4 & PS5 (Simplified Chinese, English, Traditional Chinese)",evil-genius-2-world-domination-ps4-ps5,EP4529-PPSA04169_00-EVILGENIUS200000,https://image.api.playstation.com/vulcan/ap/rnd/202108/0910/FvhmDiwwsoVPgdSqTNM75Pvd.png?w=200,1,1,,cat.gma.Autumn_Adventures_26_New,1eda2d3d-2420-4522-9c9d-4b7491f91f4f,en-sg,https://store.playstation.com/en-sg/product/EP4529-PPSA04169_00-EVILGENIUS200000,Playstation,TRD,null,,,,,55.93,11.18,,,,,308.00,61.60
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Driving/Racing",35%,Street Racer Collection,Street Racer Collection (QUByte Classics),street-racer-collection-ps4-ps5,UP2158-PPSA33073_00-STREETRACERQBPS5,https://image.api.playstation.com/vulcan/ap/rnd/202511/0422/7e5aa7fcdfdb714a63cfa78668e08eb1ef1637b432dd604f.png?w=200,1,1,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-tr,https://store.playstation.com/en-tr/product/UP2158-PPSA33073_00-STREETRACERQBPS5,Playstation,TRD,null,,,,,,,84900,55185,19.99,11.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure",80%,Jet Kave Adventure,Jet Kave Adventure,jet-kave-adventure-ps4,EP5112-CUSA43965_00-0702353825009062,https://image.api.playstation.com/vulcan/ap/rnd/202401/1615/1807ca138f28237bdc91b156fa0c8c37d2971cd51fe72c28.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-tr,https://store.playstation.com/en-tr/product/EP5112-CUSA43965_00-0702353825009062,Playstation,TRD,null,,,,,,,52500,10500,14.99,2.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Arcade, Casual, Educational",50%,Energy Bundle,"Energy Bundle (Energy Invasion, Energy Cycle, Energy Balance)",energy-bundle-ps4,EP1661-CUSA08166_00-SYPS4ENERGYBUNDL,https://image.api.playstation.com/cdn/EP1661/CUSA08166_00/XwqCPVMNBwXfW1lOHG4ThOlnU2CtJsfy.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-tr,https://store.playstation.com/en-tr/product/EP1661-CUSA08166_00-SYPS4ENERGYBUNDL,Playstation,TRD,null,,,,,,,27900,13950,,,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Arcade,80%,Cursed Castilla,Cursed Castilla (Maldita Castilla EX),cursed-castilla-ps4,EP4186-CUSA05495_00-0000000000000002,https://image.api.playstation.com/cdn/EP4186/CUSA05495_00/3rpvA4RIy6vHfRppbNL6zzBtZuC5bEW3.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-tr,https://store.playstation.com/en-tr/product/EP4186-CUSA05495_00-0000000000000002,Playstation,TRD,null,,,,,,,41900,8380,11.99,2.39,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Simulation, Driving/Racing",60%,Antigravity Racing,Antigravity Racing,antigravity-racing-ps4,EP7541-CUSA42417_00-0675549772603368,https://image.api.playstation.com/vulcan/ap/rnd/202302/2021/6fbefcd5b9cd5c76f2b97aba5520805b5762e37ef5ae94b7.png?w=200,1,0,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-tr,https://store.playstation.com/en-tr/product/EP7541-CUSA42417_00-0675549772603368,Playstation,TRD,null,,,,,,,34900,13960,8.49,3.39,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Sport,40%,Accolade Sports Collection,Accolade Sports Collection (QUByte Classics),accolade-sports-collection-ps4-ps5,EP0546-PPSA26421_00-ACCOLADESCAPS5EU,https://image.api.playstation.com/vulcan/ap/rnd/202501/0818/a954abd5ba66366aaf578e9a2d4378e3235a2cf724e07285.png?w=200,1,1,,cat.gma.PlayStationIndies,d66e22ee-42b5-4cfc-997d-221cae79ae7d,en-tr,https://store.playstation.com/en-tr/product/EP0546-PPSA26421_00-ACCOLADESCAPS5EU,Playstation,TRD,null,,,,,,,84900,50940,19.99,11.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Action,90%,Lords of the Fallen - Complete Edition,Lords of the Fallen - Complete Edition (2014),lords-of-the-fallen-complete-edition-ps4,EP4321-CUSA00377_00-COMPLETEBUNDLE01,https://image.api.playstation.com/cdn/EP4321/CUSA00377_00/j6Y8AD7eaEMMllTcjLeLimgNQSPslrCB.png?w=200,1,0,,cat.gma.Autumn_Adventures_26_New,fc461e2d-f0a2-4b15-bf1f-73a825efca1c,en-tr,https://store.playstation.com/en-tr/product/EP4321-CUSA00377_00-COMPLETEBUNDLE01,Playstation,TRD,null,,,,,,,1.29900,12990,29.99,2.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,"Action, Adventure",40%,Bully,Bully (Canis Canem Edit),bully-ps4,EP1004-CUSA03551_00-SLES535610000001,https://image.api.playstation.com/vulcan/ap/rnd/202408/0702/0a80a4bca3be19ae1bd7b50a50121df84b7e546642233b54.png?w=200,1,0,,cat.gma.Autumn_Adventures_26_New,fc461e2d-f0a2-4b15-bf1f-73a825efca1c,en-tr,https://store.playstation.com/en-tr/product/EP1004-CUSA03551_00-SLES535610000001,Playstation,TRD,null,,,,,,,52500,31500,14.99,8.99,,
,,2026-10-07T22:59:00.000Z,2026-09-23,,,,,,,,,0000-00-00,Adventure,58%,Balthazar's Dream,Balthazar's Dream (Release Bundle),balthazars-dream-ps4,EP3540-CUSA17701_00-BALTHAZARSBUND01,https://image.api.playstation.com/vulcan/img/cfn/11307gKl4IxlXJ2fZOZ09kK_aT8yFYRRxN3RTLy3693xSbXoU3-YeTvx4gP7r3FiVFXV5idd5rXoiuNVNX_yw21Ozd0_MbtB.png?w=200,1,0,,cat.gma.Autumn_Adventures_26_New,fc461e2d-f0a2-4b15-bf1f-73a825efca1c,en-tr,https://store.playstation.com/en-tr/product/EP3540-CUSA17701_00-BALTHAZARSBUND01,Playstation,TRD,null,,,,,,,34300,14406,7.99,3.35,,
